unitid,Year,UG FT,UG PT,UG total enrollment,UG total FTE ,GR FT,GR PT,GR total enrollment,GR total FTE,Total enrollment,Total FTE
152424,2001,103,2,105,104,0,0,0,0,105,104
152451,2001,,,0,0,84,33,117,97,117,97
152497,2001,99,9,108,103,0,0,0,0,108,103
152530,2001,1825,31,1856,1837,0,0,0,0,1856,1837
152567,2001,1127,141,1268,1182,0,0,0,0,1268,1182
152600,2001,2687,186,2873,2760,476,184,660,554,3533,3314
152628,2001,35,16,51,41,0,0,0,0,51,41
152637,2001,5339,12946,18285,10479,0,0,0,0,18285,10479
152673,2001,840,9,849,844,0,0,0,0,849,844
152798,2001,182,51,233,202,13,13,26,18,259,220
152822,2001,633,254,887,734,0,0,0,0,887,734
152992,2001,724,245,969,820,0,0,0,0,969,820
153001,2001,2482,328,2810,2611,100,0,100,100,2910,2711
153038,2001,26,,26,26,0,0,0,0,26,26
153074,2001,86,,86,86,0,0,0,0,86,86
153083,2001,116,,116,116,0,0,0,0,116,116
153092,2001,10,,10,10,0,0,0,0,10,10
153108,2001,1375,50,1425,1395,0,0,0,0,1425,1395
153126,2001,771,281,1052,881,61,88,149,95,1201,976
153144,2001,1142,138,1280,1196,0,31,31,12,1311,1208
153162,2001,977,9,986,981,0,0,0,0,986,981
153171,2001,31,,31,31,0,0,0,0,31,31
153214,2001,5085,6801,11886,7785,0,0,0,0,11886,7785
153241,2001,76,,76,76,0,0,0,0,76,76
153250,2001,1331,65,1396,1357,9,55,64,30,1460,1387
153269,2001,2550,274,2824,2658,1173,1153,2326,1617,5150,4275
153278,2001,695,64,759,720,201,79,280,232,1039,952
153302,2001,256,28,284,267,0,0,0,0,284,267
153311,2001,3147,3184,6331,4411,0,0,0,0,6331,4411
153320,2001,337,35,372,351,30,85,115,63,487,414
153339,2001,33,,33,33,0,0,0,0,33,33
153366,2001,1276,1007,2283,1672,11,229,240,98,2523,1770
153375,2001,971,431,1402,1140,0,0,0,0,1402,1140
153384,2001,1301,37,1338,1316,0,0,0,0,1338,1316
153409,2001,286,,286,286,0,0,0,0,286,286
153418,2001,448,2,450,449,0,0,0,0,450,449
153427,2001,391,,391,391,0,0,0,0,391,391
153445,2001,2914,1542,4456,3526,0,0,0,0,4456,3526
153472,2001,2477,1449,3926,3052,0,0,0,0,3926,3052
153524,2001,2238,2329,4567,3163,0,0,0,0,4567,3163
153533,2001,1381,1481,2862,1969,0,0,0,0,2862,1969
153542,2001,13,,13,13,0,0,0,0,13,13
153588,2001,15,,15,15,0,0,0,0,15,15
153597,2001,83,,83,83,0,0,0,0,83,83
153603,2001,21232,1828,23060,21970,2732,2031,4763,3468,27823,25438
153621,2001,518,294,812,633,0,0,0,0,812,633
153630,2001,2152,2148,4300,3005,0,0,0,0,4300,3005
153658,2001,17188,2415,19603,18163,5474,3691,9165,6827,28768,24990
153737,2001,6726,5829,12555,9040,0,0,0,0,12555,9040
153746,2001,66,,66,66,0,0,0,0,66,66
153764,2001,112,,112,112,0,0,0,0,112,112
153773,2001,90,,90,90,0,0,0,0,90,90
153782,2001,45,,45,45,0,0,0,0,45,45
153825,2001,1527,109,1636,1570,8,114,122,52,1758,1622
153834,2001,2495,80,2575,2526,0,0,0,0,2575,2526
153861,2001,204,27,231,215,308,267,575,410,806,625
153922,2001,1354,682,2036,1625,0,0,0,0,2036,1625
153931,2001,344,56,400,366,41,225,266,127,666,493
153977,2001,248,195,443,325,0,0,0,0,443,325
154004,2001,744,106,850,786,0,146,146,56,996,842
154013,2001,919,468,1387,1103,0,0,0,0,1387,1103
154022,2001,401,78,479,432,0,0,0,0,479,432
154059,2001,1785,937,2722,2157,0,0,0,0,2722,2157
154095,2001,11208,1472,12680,11802,574,1156,1730,992,14410,12794
154101,2001,1243,44,1287,1260,0,0,0,0,1287,1260
154110,2001,1965,1650,3615,2620,0,0,0,0,3615,2620
154129,2001,477,540,1017,691,0,0,0,0,1017,691
154156,2001,66,1,67,66,1010,100,1110,1049,1177,1115
154165,2001,38,,38,38,0,0,0,0,38,38
154174,2001,49,13,62,54,1642,23,1665,1653,1727,1707
154208,2001,106,13,119,111,0,0,0,0,119,111
154235,2001,1755,516,2271,1958,325,695,1020,591,3291,2549
154262,2001,81,25,106,91,0,0,0,0,106,91
154332,2001,35,,35,35,0,0,0,0,35,35
154341,2001,91,,91,91,0,0,0,0,91,91
154350,2001,1305,483,1788,1495,2,26,28,12,1816,1507
154378,2001,1737,1098,2835,2173,0,0,0,0,2835,2173
154396,2001,660,538,1198,874,0,0,0,0,1198,874
154439,2001,5,,5,5,0,0,0,0,5,5
154448,2001,104,,104,104,0,0,0,0,104,104
154466,2001,45,,45,45,0,0,0,0,45,45
154484,2001,13,2,15,14,0,0,0,0,15,14
154493,2001,1981,2441,4422,2940,11,124,135,58,4557,2998
154509,2001,68,20,88,76,0,0,0,0,88,76
154518,2001,542,100,642,581,0,0,0,0,642,581
154527,2001,1562,87,1649,1596,0,0,0,0,1649,1596
154536,2001,,,0,0,159,13,172,164,172,164
154545,2001,35,,35,35,0,0,0,0,35,35
154572,2001,1834,3086,4920,3059,0,0,0,0,4920,3059
154590,2001,1378,169,1547,1444,0,0,0,0,1547,1444
154633,2001,32,,32,32,0,0,0,0,32,32
154642,2001,875,1275,2150,1381,0,0,0,0,2150,1381
154651,2001,202,,202,202,0,0,0,0,202,202
154688,2001,859,43,902,876,0,0,0,0,902,876
154697,2001,1084,3094,4178,2312,0,0,0,0,4178,2312
154712,2001,870,418,1288,1034,31,20,51,39,1339,1073
154721,2001,563,41,604,579,0,0,0,0,604,579
154749,2001,482,43,525,499,0,0,0,0,525,499
154767,2001,108,,108,108,0,0,0,0,108,108
154776,2001,325,1,326,325,0,0,0,0,326,325
154794,2001,,93,93,37,0,0,0,0,93,37
154800,2001,2733,5258,7991,4821,0,0,0,0,7991,4821
154819,2001,71,,71,71,0,0,0,0,71,71
154837,2001,6,13,19,11,63,43,106,84,125,95
154855,2001,277,37,314,292,0,0,0,0,314,292
154907,2001,855,2459,3314,1831,0,0,0,0,3314,1831
154925,2001,627,1171,1798,1092,0,0,0,0,1798,1092
154934,2001,781,1385,2166,1331,0,0,0,0,2166,1331
154943,2001,76,17,93,83,0,0,0,0,93,83
154952,2001,1708,2398,4106,2660,0,0,0,0,4106,2660
154970,2001,75,,75,75,0,0,0,0,75,75
154998,2001,751,1205,1956,1229,0,0,0,0,1956,1229
155007,2001,184,186,370,258,0,0,0,0,370,258
155025,2001,3695,592,4287,3934,240,1296,1536,709,5823,4643
155052,2001,145,185,330,218,0,0,0,0,330,218
155061,2001,3468,1097,4565,3911,238,823,1061,536,5626,4447
155070,2001,171,25,196,181,0,0,0,0,196,181
155089,2001,2216,413,2629,2378,512,49,561,531,3190,2909
155098,2001,739,926,1665,1107,0,0,0,0,1665,1107
155104,2001,911,1498,2409,1506,0,0,0,0,2409,1506
155140,2001,908,59,967,932,0,0,0,0,967,932
155159,2001,20,,20,20,0,0,0,0,20,20
155177,2001,389,56,445,411,0,0,0,0,445,411
155186,2001,762,1851,2613,1497,0,0,0,0,2613,1497
155195,2001,1798,1935,3733,2566,0,0,0,0,3733,2566
155201,2001,494,528,1022,704,0,0,0,0,1022,704
155210,2001,5540,12222,17762,10393,0,0,0,0,17762,10393
155265,2001,279,724,1003,522,0,0,0,0,1003,522
155283,2001,528,,528,528,0,0,0,0,528,528
155292,2001,1574,3666,5240,3030,0,0,0,0,5240,3030
155317,2001,17666,1985,19651,18467,2832,3299,6131,4028,25782,22495
155326,2001,346,63,409,371,1704,295,1999,1811,2408,2182
155335,2001,952,708,1660,1230,75,336,411,203,2071,1433
155353,2001,43,,43,43,0,0,0,0,43,43
155399,2001,16105,2665,18770,17180,1661,1965,3626,2372,22396,19552
155414,2001,490,232,722,581,31,31,62,43,784,624
155423,2001,179,839,1018,461,0,0,0,0,1018,461
155441,2001,31,17,48,38,0,0,0,0,48,38
155450,2001,564,928,1492,932,0,0,0,0,1492,932
155478,2001,171,1144,1315,625,0,0,0,0,1315,625
155487,2001,329,5,334,331,0,0,0,0,334,331
155496,2001,290,122,412,338,0,0,0,0,412,338
155511,2001,362,35,397,376,0,0,0,0,397,376
155520,2001,1154,136,1290,1207,149,244,393,242,1683,1449
155566,2001,670,902,1572,1028,0,0,0,0,1572,1028
155593,2001,401,,401,401,0,0,0,0,401,401
155609,2001,92,74,166,121,0,0,0,0,166,121
155618,2001,593,,593,593,0,0,0,0,593,593
155627,2001,486,14,500,491,0,0,0,0,500,491
155636,2001,228,225,453,316,61,695,756,327,1209,643
155681,2001,4868,603,5471,5111,349,903,1252,676,6723,5787
155715,2001,603,1433,2036,1172,0,0,0,0,2036,1172
155812,2001,337,147,484,395,14,274,288,119,772,514
155830,2001,219,94,313,256,0,0,0,0,313,256
155858,2001,703,1067,1770,1127,0,0,0,0,1770,1127
155867,2001,36,,36,36,0,0,0,0,36,36
155876,2001,83,229,312,174,0,0,0,0,312,174
155900,2001,583,594,1177,816,1,98,99,38,1276,854
155937,2001,439,22,461,448,0,0,0,0,461,448
155946,2001,87,13,100,92,0,0,0,0,100,92
155973,2001,406,165,571,471,4,17,21,10,592,481
156019,2001,152,,152,152,0,0,0,0,152,152
156082,2001,3089,2009,5098,3900,569,451,1020,736,6118,4636
156107,2001,541,1826,2367,1266,0,0,0,0,2367,1266
156125,2001,6731,4572,11303,8576,1148,2403,3551,2017,14854,10593
156134,2001,102,,102,102,0,0,0,0,102,102
156189,2001,539,26,565,549,0,0,0,0,565,549
156213,2001,1274,54,1328,1295,0,24,24,9,1352,1304
156222,2001,,,0,0,761,653,1414,1062,1414,1062
156231,2001,1124,1502,2626,1720,0,0,0,0,2626,1720
156240,2001,413,392,805,569,0,0,0,0,805,569
156277,2001,53,,53,53,0,0,0,0,53,53
156286,2001,1487,983,2470,1873,184,328,512,309,2982,2182
156295,2001,1620,53,1673,1641,0,0,0,0,1673,1641
156310,2001,120,45,165,138,0,0,0,0,165,138
156338,2001,559,1620,2179,1202,0,0,0,0,2179,1202
156356,2001,534,222,756,621,0,35,35,13,791,634
156365,2001,1152,478,1630,1340,17,130,147,67,1777,1407
156392,2001,1075,1461,2536,1655,0,0,0,0,2536,1655
156408,2001,1056,14,1070,1061,0,0,0,0,1070,1061
156417,2001,161,37,198,176,0,0,0,0,198,176
156426,2001,26,3,29,27,0,0,0,0,29,27
156444,2001,19,,19,19,0,0,0,0,19,19
156471,2001,34,,34,34,0,0,0,0,34,34
156541,2001,1344,222,1566,1431,5,133,138,56,1704,1487
156611,2001,17,6,23,19,0,0,0,0,23,19
156620,2001,9789,3263,13052,11106,400,1493,1893,940,14945,12046
156648,2001,1593,1929,3522,2359,0,0,0,0,3522,2359
156657,2001,415,803,1218,734,0,0,0,0,1218,734
156675,2001,18,2,20,19,0,0,0,0,20,19
156727,2001,,,0,0,185,2,187,186,187,186
156745,2001,1304,57,1361,1326,1,341,342,131,1703,1457
156754,2001,19,3,22,20,0,0,0,0,22,20
156790,2001,1475,1010,2485,1876,0,0,0,0,2485,1876
156806,2001,362,997,1359,758,0,0,0,0,1359,758
156815,2001,14,,14,14,0,0,0,0,14,14
156842,2001,38,,38,38,0,0,0,0,38,38
156851,2001,608,799,1407,925,0,0,0,0,1407,925
156860,2001,1067,1782,2849,1775,0,0,0,0,2849,1775
156903,2001,129,,129,129,0,0,0,0,129,129
156921,2001,3365,5862,9227,5693,0,0,0,0,9227,5693
156930,2001,691,2555,3246,1705,0,0,0,0,3246,1705
156949,2001,19,1,20,19,0,0,0,0,20,19
156967,2001,55,,55,55,0,0,0,0,55,55
157021,2001,1152,68,1220,1179,0,0,0,0,1220,1179
157030,2001,64,18,82,71,0,0,0,0,82,71
157058,2001,1665,500,2165,1867,60,88,148,92,2313,1959
157076,2001,631,40,671,647,0,0,0,0,671,647
157085,2001,15243,1894,17137,16007,4124,2640,6764,5093,23901,21100
157100,2001,556,20,576,564,5,11,16,9,592,573
157119,2001,255,520,775,461,0,0,0,0,775,461
157173,2001,4910,2883,7793,6055,0,0,0,0,7793,6055
157207,2001,,,0,0,73,54,127,100,127,100
157216,2001,1115,139,1254,1170,32,15,47,38,1301,1208
157270,2001,478,145,623,536,0,0,0,0,623,536
157289,2001,9842,4267,14109,11564,3227,2346,5573,4076,19682,15640
157298,2001,,,0,0,120,115,235,168,235,168
157304,2001,986,1186,2172,1457,0,0,0,0,2172,1457
157313,2001,369,595,964,605,0,0,0,0,964,605
157322,2001,556,878,1434,905,0,0,0,0,1434,905
157331,2001,680,713,1393,963,0,0,0,0,1393,963
157359,2001,605,48,653,624,0,0,0,0,653,624
157377,2001,638,236,874,731,0,0,0,0,874,731
157386,2001,6158,1091,7249,6598,301,1458,1759,828,9008,7426
157395,2001,15,,15,15,0,0,0,0,15,15
157401,2001,6622,1141,7763,7082,553,1319,1872,1030,9635,8112
157438,2001,524,1560,2084,1143,0,0,0,0,2084,1143
157447,2001,8158,3111,11269,9413,308,953,1261,692,12530,10105
157456,2001,42,,42,42,0,0,0,0,42,42
157465,2001,288,69,357,315,0,0,0,0,357,315
157483,2001,1336,1986,3322,2125,0,0,0,0,3322,2125
157508,2001,10,17,27,17,0,0,0,0,27,17
157535,2001,891,57,948,913,246,0,246,246,1194,1159
157553,2001,1435,872,2307,1781,0,0,0,0,2307,1781
157599,2001,411,,411,411,0,0,0,0,411,411
157605,2001,235,580,815,430,0,0,0,0,815,430
157614,2001,68,29,97,80,0,0,0,0,97,80
157632,2001,450,236,686,544,0,0,0,0,686,544
157650,2001,85,,85,85,0,0,0,0,85,85
157669,2001,52,,52,52,0,0,0,0,52,52
157678,2001,68,19,87,76,0,0,0,0,87,76
157696,2001,347,,347,347,0,0,0,0,347,347
157711,2001,1687,1112,2799,2129,0,0,0,0,2799,2129
157720,2001,651,470,1121,838,0,0,0,0,1121,838
157739,2001,1355,1128,2483,1803,0,0,0,0,2483,1803
157748,2001,308,446,754,483,1232,457,1689,1456,2443,1939
157757,2001,734,354,1088,873,218,364,582,357,1670,1230
157766,2001,471,113,584,516,0,0,0,0,584,516
157793,2001,2811,1418,4229,3368,106,67,173,132,4402,3500
157809,2001,990,432,1422,1160,133,0,133,133,1555,1293
157818,2001,1045,7,1052,1048,0,0,0,0,1052,1048
157827,2001,26,,26,26,0,0,0,0,26,26
157845,2001,34,,34,34,0,0,0,0,34,34
157863,2001,524,52,576,544,3,268,271,105,847,649
157942,2001,816,1282,2098,1325,0,0,0,0,2098,1325
157951,2001,11351,2762,14113,12466,651,1788,2439,1298,16552,13764
158079,2001,49,,49,49,0,0,0,0,49,49
158088,2001,289,382,671,441,0,0,0,0,671,441
158158,2001,112,44,156,129,0,0,0,0,156,129
158219,2001,94,188,282,169,0,0,0,0,282,169
158237,2001,300,240,540,395,0,0,0,0,540,395
158246,2001,130,,130,130,0,0,0,0,130,130
158282,2001,41,,41,41,0,0,0,0,41,41
158307,2001,118,108,226,161,0,0,0,0,226,161
158325,2001,47,,47,47,0,0,0,0,47,47
158334,2001,20,,20,20,0,0,0,0,20,20
158343,2001,104,61,165,128,0,0,0,0,165,128
158352,2001,485,975,1460,872,0,0,0,0,1460,872
158431,2001,2062,1881,3943,2809,0,0,0,0,3943,2809
158440,2001,200,,200,200,0,0,0,0,200,200
158477,2001,888,22,910,897,5,134,139,56,1049,953
158538,2001,39,,39,39,0,0,0,0,39,39
158583,2001,84,140,224,140,0,0,0,0,224,140
158617,2001,105,,105,105,0,0,0,0,105,105
158644,2001,77,77,154,108,0,0,0,0,154,108
158662,2001,6216,7188,13404,9070,0,0,0,0,13404,9070
158723,2001,424,2,426,425,0,0,0,0,426,425
158769,2001,244,351,595,383,0,0,0,0,595,383
158778,2001,49,,49,49,0,0,0,0,49,49
158787,2001,47,,47,47,0,0,0,0,47,47
158802,2001,1957,180,2137,2028,0,0,0,0,2137,2028
158884,2001,1048,876,1924,1396,0,0,0,0,1924,1396
158893,2001,137,84,221,170,0,0,0,0,221,170
158936,2001,98,135,233,152,0,0,0,0,233,152
158945,2001,156,63,219,181,0,0,0,0,219,181
158954,2001,49,21,70,57,0,0,0,0,70,57
159009,2001,3730,322,4052,3860,258,190,448,327,4500,4187
159018,2001,225,228,453,316,0,0,0,0,453,316
159027,2001,76,,76,76,0,0,0,0,76,76
159045,2001,135,91,226,171,0,0,0,0,226,171
159090,2001,125,75,200,155,0,0,0,0,200,155
159197,2001,262,78,340,293,0,0,0,0,340,293
159249,2001,90,111,201,134,0,0,0,0,201,134
159258,2001,135,740,875,429,0,0,0,0,875,429
159267,2001,153,156,309,215,0,0,0,0,309,215
159319,2001,93,,93,93,0,0,0,0,93,93
159328,2001,31,,31,31,0,0,0,0,31,31
159373,2001,563,183,746,637,1712,180,1892,1779,2638,2416
159382,2001,1216,1499,2715,1811,0,0,0,0,2715,1811
159391,2001,23873,2645,26518,24940,3665,1876,5541,4350,32059,29290
159407,2001,1594,1123,2717,2040,0,0,0,0,2717,2040
159416,2001,2281,1138,3419,2740,126,568,694,331,4113,3071
159443,2001,911,861,1772,1253,0,0,0,0,1772,1253
159513,2001,75,,75,75,0,0,0,0,75,75
159522,2001,72,,72,72,0,0,0,0,72,72
159531,2001,62,,62,62,0,0,0,0,62,62
159568,2001,1055,149,1204,1114,0,0,0,0,1204,1114
159601,2001,45,,45,45,0,0,0,0,45,45
159647,2001,7485,1575,9060,8121,851,783,1634,1134,10694,9255
159656,2001,3235,557,3792,3454,852,865,1717,1191,5509,4645
159692,2001,120,51,171,140,0,0,0,0,171,140
159717,2001,5697,1148,6845,6160,297,638,935,528,7780,6688
159780,2001,192,,192,192,0,0,0,0,192,192
159799,2001,93,,93,93,0,0,0,0,93,93
159823,2001,186,346,532,323,0,0,0,0,532,323
159939,2001,9369,3598,12967,10821,1443,2604,4047,2385,17014,13206
159966,2001,5395,1139,6534,5855,89,565,654,293,7188,6148
159984,2001,86,61,147,110,0,0,0,0,147,110
159993,2001,6029,1416,7445,6600,784,533,1317,980,8762,7580
160001,2001,84,109,193,127,0,0,0,0,193,127
160010,2001,309,305,614,430,0,0,0,0,614,430
160029,2001,,,0,0,147,39,186,162,186,162
160038,2001,6584,1789,8373,7306,249,793,1042,536,9415,7842
160047,2001,197,107,304,239,0,0,0,0,304,239
160065,2001,788,462,1250,969,18,79,97,48,1347,1017
160074,2001,358,861,1219,696,0,0,0,0,1219,696
160117,2001,24,,24,24,0,0,0,0,24,24
160126,2001,20,,20,20,0,0,0,0,20,20
160135,2001,17,,17,17,0,0,0,0,17,17
160144,2001,24,,24,24,0,0,0,0,24,24
160199,2001,43,,43,43,0,0,0,0,43,43
160214,2001,176,278,454,286,0,0,0,0,454,286
160250,2001,589,,589,589,0,0,0,0,589,589
160311,2001,182,573,755,410,0,0,0,0,755,410
160320,2001,102,,102,102,0,0,0,0,102,102
160348,2001,28,,28,28,0,0,0,0,28,28
160366,2001,103,78,181,134,0,0,0,0,181,134
160384,2001,88,212,300,172,0,0,0,0,300,172
160409,2001,84,,84,84,0,0,0,0,84,84
160427,2001,398,652,1050,657,0,0,0,0,1050,657
160436,2001,310,279,589,421,0,0,0,0,589,421
160445,2001,35,8,43,38,0,0,0,0,43,38
160454,2001,177,223,400,266,0,0,0,0,400,266
160472,2001,101,,101,101,0,0,0,0,101,101
160481,2001,368,591,959,603,0,0,0,0,959,603
160524,2001,491,,491,491,0,0,0,0,491,491
160560,2001,171,121,292,219,0,0,0,0,292,219
160579,2001,975,479,1454,1165,0,0,0,0,1454,1165
160597,2001,100,52,152,121,0,0,0,0,152,121
160612,2001,10824,1993,12817,11628,479,1210,1689,917,14506,12545
160621,2001,6732,740,7472,7031,775,788,1563,1061,9035,8092
160630,2001,2406,678,3084,2680,278,379,657,415,3741,3095
160649,2001,976,468,1444,1162,0,0,0,0,1444,1162
160658,2001,11486,2427,13913,12465,752,824,1576,1050,15489,13515
160667,2001,424,299,723,543,0,0,0,0,723,543
160676,2001,483,141,624,539,0,0,0,0,624,539
160685,2001,206,224,430,295,0,0,0,0,430,295
160694,2001,306,208,514,389,0,0,0,0,514,389
160719,2001,74,332,406,206,0,0,0,0,406,206
160755,2001,5745,1734,7479,6426,3665,681,4346,3926,11825,10352
160816,2001,114,89,203,149,0,0,0,0,203,149
160843,2001,208,133,341,261,0,0,0,0,341,261
160870,2001,490,168,658,557,0,0,0,0,658,557
160904,2001,3207,133,3340,3259,403,169,572,469,3912,3728
160913,2001,618,748,1366,915,0,0,0,0,1366,915
160940,2001,505,16,521,511,0,0,0,0,521,511
160959,2001,260,9,269,264,2,0,2,2,271,266
160968,2001,,,0,0,30,48,78,53,78,53
160977,2001,1767,,1767,1767,0,0,0,0,1767,1767
160995,2001,221,83,304,254,0,0,0,0,304,254
161004,2001,1621,14,1635,1626,0,0,0,0,1635,1626
161022,2001,25,73,98,54,0,0,0,0,98,54
161059,2001,13,,13,13,0,0,0,0,13,13
161077,2001,625,810,1435,947,0,0,0,0,1435,947
161086,2001,1808,1,1809,1808,0,0,0,0,1809,1808
161138,2001,663,933,1596,1033,0,0,0,0,1596,1033
161165,2001,915,687,1602,1185,44,218,262,127,1864,1312
161192,2001,381,874,1255,728,0,0,0,0,1255,728
161208,2001,62,,62,62,0,0,0,0,62,62
161217,2001,1476,4099,5575,3130,0,0,0,0,5575,3130
161226,2001,2095,340,2435,2232,0,0,0,0,2435,2232
161235,2001,592,305,897,715,0,0,0,0,897,715
161244,2001,542,475,1017,734,0,0,0,0,1017,734
161253,2001,6875,1636,8511,7535,966,1221,2187,1408,10698,8943
161299,2001,700,13,713,705,8,6,14,10,727,715
161341,2001,953,414,1367,1120,0,0,0,0,1367,1120
161378,2001,18,,18,18,0,0,0,0,18,18
161396,2001,140,66,206,166,0,0,0,0,206,166
161402,2001,124,74,198,153,0,0,0,0,198,153
161457,2001,1127,262,1389,1230,1004,444,1448,1174,2837,2404
161484,2001,551,332,883,683,0,0,0,0,883,683
161493,2001,206,,206,206,0,0,0,0,206,206
161509,2001,400,35,435,414,26,0,26,26,461,440
161518,2001,860,2701,3561,1921,303,1406,1709,840,5270,2761
161527,2001,54,,54,54,0,0,0,0,54,54
161545,2001,1086,1385,2471,1636,0,0,0,0,2471,1636
161554,2001,4424,4407,8831,6202,950,1185,2135,1382,10966,7584
161563,2001,464,201,665,543,5,109,114,47,779,590
161572,2001,480,21,501,488,0,0,0,0,501,488
161581,2001,216,56,272,238,0,0,0,0,272,238
161615,2001,26,1,27,26,0,0,0,0,27,26
161624,2001,157,,157,157,0,0,0,0,157,157
161651,2001,17,8,25,20,0,0,0,0,25,20
161688,2001,1605,1274,2879,2111,0,0,0,0,2879,2111
161767,2001,4114,8701,12815,7569,0,0,0,0,12815,7569
161800,2001,22,,22,22,0,0,0,0,22,22
161837,2001,54,54,108,75,3,53,56,23,164,98
161855,2001,37,24,61,47,0,0,0,0,61,47
161864,2001,2018,4250,6268,3705,0,0,0,0,6268,3705
161873,2001,890,1103,1993,1335,1424,1222,2646,1874,4639,3209
161882,2001,452,31,483,464,0,0,0,0,483,464
162007,2001,2635,907,3542,3001,300,1339,1639,784,5181,3785
162061,2001,316,313,629,439,20,151,171,78,800,517
162104,2001,478,970,1448,863,0,0,0,0,1448,863
162122,2001,2229,4574,6803,4045,0,0,0,0,6803,4045
162168,2001,683,1565,2248,1304,0,0,0,0,2248,1304
162210,2001,641,428,1069,809,0,4,4,2,1073,811
162283,2001,2351,917,3268,2721,36,728,764,299,4032,3020
162335,2001,69,,69,69,0,0,0,0,69,69
162371,2001,132,17,149,139,0,0,0,0,149,139
162557,2001,1481,3077,4558,2703,0,0,0,0,4558,2703
162584,2001,4027,327,4354,4159,206,723,929,468,5283,4627
162609,2001,348,289,637,463,0,0,0,0,637,463
162654,2001,1175,46,1221,1193,100,675,775,358,1996,1551
162681,2001,495,340,835,630,0,0,0,0,835,630
162690,2001,992,1687,2679,1662,0,0,0,0,2679,1662
162706,2001,1891,3364,5255,3227,0,0,0,0,5255,3227
162760,2001,595,189,784,669,43,780,823,341,1607,1010
162779,2001,1931,4003,5934,3520,0,0,0,0,5934,3520
162830,2001,40,6,46,42,0,0,0,0,46,42
162928,2001,4530,840,5370,4860,4575,7881,12456,7586,17826,12446
162982,2001,41,38,79,56,0,0,0,0,79,56
163028,2001,627,,627,627,0,0,0,0,627,627
163046,2001,3408,69,3477,3435,610,2057,2667,1396,6144,4831
163107,2001,17,9,26,21,0,0,0,0,26,21
163116,2001,64,20,84,72,0,0,0,0,84,72
163161,2001,27,26,53,36,0,0,0,0,53,36
163204,2001,2181,13881,16062,7783,289,5882,6171,2417,22233,10200
163259,2001,532,285,817,647,3514,1145,4659,3970,5476,4617
163268,2001,7572,1756,9328,8281,920,989,1909,1278,11237,9559
163286,2001,22412,2687,25099,23496,5432,3629,9061,6745,34160,30241
163295,2001,1178,475,1653,1365,137,8,145,140,1798,1505
163338,2001,2563,404,2967,2726,146,182,328,212,3295,2938
163347,2001,602,999,1601,999,0,0,0,0,1601,999
163408,2001,68,57,125,91,0,0,0,0,125,91
163426,2001,7624,13723,21347,13073,0,0,0,0,21347,13073
163453,2001,5139,835,5974,5476,281,243,524,369,6498,5845
163462,2001,1329,213,1542,1413,211,216,427,294,1969,1707
163532,2001,334,,334,334,189,14,203,194,537,528
163541,2001,121,54,175,142,0,0,0,0,175,142
163578,2001,618,1232,1850,1102,70,1152,1222,510,3072,1612
163657,2001,3144,9143,12287,6774,0,0,0,0,12287,6774
163736,2001,658,747,1405,955,0,0,0,0,1405,955
163754,2001,45,18,63,52,0,0,0,0,63,52
163815,2001,24,14,38,30,0,0,0,0,38,30
163842,2001,12,,12,12,93,196,289,169,301,181
163851,2001,5280,780,6060,5595,118,504,622,300,6682,5895
163912,2001,1508,180,1688,1581,0,0,0,0,1688,1581
163921,2001,633,212,845,716,0,0,0,0,845,716
163976,2001,467,5,472,469,61,5,66,63,538,532
164076,2001,11757,2202,13959,12646,706,2315,3021,1543,16980,14189
164085,2001,,,0,0,229,34,263,242,263,242
164100,2001,31,,31,31,0,0,0,0,31,31
164155,2001,4297,,4297,4297,0,0,0,0,4297,4297
164173,2001,1781,595,2376,2015,0,71,71,27,2447,2042
164207,2001,180,151,331,239,65,203,268,156,599,395
164216,2001,1153,55,1208,1175,3,49,52,22,1260,1197
164243,2001,,,0,0,84,110,194,135,194,135
164270,2001,1569,72,1641,1597,145,1338,1483,656,3124,2253
164313,2001,734,1987,2721,1523,0,0,0,0,2721,1523
164447,2001,885,189,1074,959,147,294,441,259,1515,1218
164465,2001,1631,9,1640,1635,0,0,0,0,1640,1635
164474,2001,,,0,0,62,334,396,214,396,214
164492,2001,576,256,832,677,83,349,432,216,1264,893
164526,2001,478,72,550,506,0,0,0,0,550,506
164562,2001,2084,374,2458,2231,113,208,321,192,2779,2423
164571,2001,506,127,633,556,30,52,82,50,715,606
164580,2001,1719,,1719,1719,463,1146,1609,901,3328,2620
